MW5 29/05/2023 00:00:00 0.9242300
MW5 31/05/2023 00:00:00 0.9460900
MW5 02/06/2023 00:00:00 0.9276000
MW5 04/06/2023 00:00:00 0.9295600
MW5 06/06/2023 00:00:00 0.9562500
MW5 08/06/2023 00:00:00 0.9526000
MW5 10/06/2023 00:00:00 0.9346400
MW5 12/06/2023 00:00:00 0.9274300
MW5 14/06/2023 00:00:00 0.9363000
MW5 16/06/2023 00:00:00 0.9524300
MW5 18/06/2023 00:00:00 0.9473100
MW5 20/06/2023 00:00:00 0.9391900
MW5 22/06/2023 00:00:00 0.9547200
MW5 24/06/2023 00:00:00 0.9638700
MW5 26/06/2023 00:00:00 0.9399300
MW5 28/06/2023 00:00:00 0.9511800
MW5 30/06/2023 00:00:00 0.9448300
MW5 02/07/2023 00:00:00 0.9643900
MW5 04/07/2023 00:00:00 0.9553900
MW5 06/07/2023 00:00:00 0.9486100
MW5 08/07/2023 00:00:00 0.9394500
MW5 10/07/2023 00:00:00 0.9633400
MW5 12/07/2023 00:00:00 0.9543400
MW5 14/07/2023 00:00:00 0.9591900
MW5 16/07/2023 00:00:00 0.9567400
MW5 18/07/2023 00:00:00 0.9631500
MW5 20/07/2023 00:00:00 0.9425800
MW6 03/01/2023 00:00:00 -0.0078436
MW6 05/01/2023 00:00:00 0.0035652
MW6 07/01/2023 00:00:00 0.0181590
MW6 09/01/2023 00:00:00 0.0033837
MW6 11/01/2023 00:00:00 -0.0004906
MW6 13/01/2023 00:00:00 -0.0060880
MW6 15/01/2023 00:00:00 -0.0063794
MW6 17/01/2023 00:00:00 -0.0019011
MW6 19/01/2023 00:00:00 -0.0075165
MW6 21/01/2023 00:00:00 0.0016156
MW6 23/01/2023 00:00:00 0.0006182
MW6 25/01/2023 00:00:00 0.0204200
MW6 27/01/2023 00:00:00 0.0000741
MW6 29/01/2023 00:00:00 0.0123640
MW6 31/01/2023 00:00:00 -0.0021910
MW6 02/02/2023 00:00:00 0.0122090
MW6 04/02/2023 00:00:00 0.0279810
MW6 06/02/2023 00:00:00 -0.0004785
MW6 08/02/2023 00:00:00 -0.0045663
MW6 10/02/2023 00:00:00 0.0195330
MW6 12/02/2023 00:00:00 0.0121250
MW6 14/02/2023 00:00:00 0.0120750
MW6 16/02/2023 00:00:00 0.0227320
MW6 18/02/2023 00:00:00 0.0255150
MW6 20/02/2023 00:00:00 0.0399520
MW6 22/02/2023 00:00:00 0.0376210
MW6 24/02/2023 00:00:00 0.0344480
MW6 26/02/2023 00:00:00 0.0365810
MW6 28/02/2023 00:00:00 0.0388230
MW6 02/03/2023 00:00:00 0.0541550
MW6 04/03/2023 00:00:00 0.0853600
MW6 06/03/2023 00:00:00 0.0705230
